di-mahahalata,12,13
di-mahaka,8,9
di-mahakbang,11,12
di-mahalaga,10,11
di-mahihinagap,13,14
di-maiaalis,10,11
di-maihi,7,8
di-maiiba,8,9
di-maiiwasan,11,12
di-maikakait,11,12
di-mailalarawan,14,15
di-mailarawan,12,13
di-maintindihan,14,15
di-maipagpaumanhin,17,18
di-maipagsasanggalang,20,21
di-maipagtatanggol,17,18
di-maipaliliwanag,16,17
di-maisasagawa,13,14
di-maitatanggi,13,14
di-maiwasto,10,11
di-makabasa,10,11
di-makahakbang,13,14
di-makahuma,10,11
di-makaimik,10,11
di-makaliksyon,13,14
di-makapagsalita,15,16
di-makapipinsala,15,16
di-makasasama,12,13
di-makatarungan,14,15
di-makaugaga,11,12
di-makukuha,10,11
di-malalagusan,13,14
di-malilimot,11,12
di-malilimutan,13,14
di-malinaw,9,10
di-malirip,9,10
di-maliwanag,11,12
di-malulusutan,13,14
di-malulutas,11,12
di-malunok,9,10
di-mananalo,10,11
di-mangyayari,12,13
di-mapabubulaanan,16,17
di-mapag-nalinlanganan,20,22
di-mapagdamdam,13,14
di-mapagkakatiwalaan,19,20
di-mapaglabanan,14,15
di-mapaglagusan,14,15
di-mapagpanggap,14,15
di-mapagpapaumanhinan,20,21
di-mapagtitiisan,15,16
di-mapagtitiwalaan,17,18
di-mapagtiwala,13,14
di-mapaihi,9,10
di-mapakali,10,11
di-mapaknit,10,11
di-mapalagay,11,12
di-mapaniwalain,14,15
di-mapaparisan,13,14
di-mapapatigil,13,14
di-mapapayagan,13,14
di-mapawawalang-bisa,18,20
di-mapayapa,10,11
di-mapigil,9,10
di-mapigilan,11,12
di-mapirme,9,10
di-maraanan,10,11
di-maramdamin,12,13
di-maramot,9,10
di-marangal,10,11
di-marapat,9,10
di-mararaanan,12,13
di-marinig,9,10
di-masagwa,9,10
di-masaho,8,9
di-masakit,9,10
di-masalita,10,11
di-masasagot,11,12
di-masayod,9,10
di-masisira,10,11
di-masukat,9,10
di-masunurin,11,12
di-masusupil,11,12
di-masyado,9,10
di-matapang,10,11
di-matarok,9,10
di-matatag,9,10
di-matatagusan,13,14
di-matatanggap,13,14
di-matatanggihan,15,16
di-matataya,10,11
di-mataya,8,9
di-matibay,9,10
di-matiis,8,9
di-matinag,9,10
di-matindi,9,10
di-matingkala,12,13
di-matitiis,10,11
di-matunaw,9,10
di-matutularan,13,14
di-matutulutan,13,14
di-matutunaw,11,12
di-matututulan,13,14
di-matwid,8,9
di-maulatan,10,11
di-naaano,8,9
di-naaayon,9,10
di-naano,7,8
di-naari,7,8
di-nabubungkal,13,14
di-nag-iiba,9,11
di-nag-iiba-iba,12,15
di-nagbabago,11,12
di-nagbunga,10,11
di-nagkukulang,13,14
di-nagsisisi,11,12
di-naiman,8,9
di-nakagagalaw,13,14
di-nakakabit,11,12
di-nakakaramdam,14,15
di-nakapagsasalita,17,18
di-nakasasakit,13,14
di-namumunga,11,12
di-napagsasalubungan,19,20
di-napakikilala,14,15
di-napapawi,10,11
di-nararapat,11,12
di-nasasalat,11,12
di-nasisiyahan,13,14
di-natitigatig,13,14
di-natural,9,10
di-normal,8,9
di-pagasalakayan,15,16
di-pagkaangkop,13,14
di-pagkaayos,11,12
di-pagkaibig,11,12
di-pagkakaakma,13,14
di-pagkakaayaw-ayaw,17,19
di-pagkakaayos,13,14
di-pagkakabagay,14,15
di-pagkakagusto,14,15
di-pagkakaintindihan,19,20
di-pagkakaisa,12,13
di-pagkakaparis,14,15
di-pagkakasama,13,14
di-pagkakasundo,14,15
di-pagkakatama,13,14
di-pagkakatugmaan,16,17
di-pagkakatugunan,16,17
di-pagkakatulad,14,15
di-pagkakatulog,14,15
di-pagkakaunawaan,16,17
di-pagkakawangis,15,16
di-pagkakayon,12,13
di-pagkamatapat,14,15
di-pagkampi,10,11
di-pagkapanay,12,13
di-pagkasama,11,12
di-pagkatanggap,14,15
di-pagkilos,10,11
di-paglapit,10,11
di-pagod,7,8
di-pagpansin,11,12
di-pagsang-ayon,13,15
di-pagsasama,11,12
di-pagtanggap,12,13
di-pagtupad,10,11
di-pakikipaglapit,16,17
di-pakusa,8,9
di-palak,7,8
di-palalo,8,9
di-panay,7,8
di-pangkaraniwan,15,16
di-pantay,8,9
di-pareho,8,9
di-patag,7,8
di-pirmihan,10,11
di-saklaw,8,9
di-sanay,7,8
di-sang-ayunan,12,14
di-sapat,7,8
di-sibilisado,12,13
di-sinasadya,11,12
di-sosyal,8,9
di-tahi,6,7
di-takot,7,8
di-tama,6,7
di-tanyag,8,9
di-tapat,7,8
di-tasado,8,9
di-tatagusan,11,12
di-timbang,9,10
di-tinatablan,12,13
di-tinatagusan,13,14
di-tinatalaban,13,14
di-tinatalban,12,13
di-tiyak,7,8
di-totoo,7,8
di-tumitigil,11,12
di-tumpak,8,9
di-tunay,7,8
di-ubligado,10,11
di-wasto,7,8
diabasa,7,7
diabetes,8,8
diabetiko,9,9
diablo,6,6
diaboliko,9,9
diadema,7,7
diagnosis,9,9
diagnostiko,11,11
diakonesa,9,9
diakono,7,7
dialektika,10,10
dialektiko,10,10
dialekto,8,8
dialogo,7,7
diamante,8,8
diamantino,10,10
diametro,8,8
diana,5,5
Diantres,8,8
diarea,6,6
diario,6,6
diban,5,5
dibdib,6,6
dibdibihin,10,10
dibdibin,8,8
dibelupin,9,9
dibersiyon,10,10
dibersyon,9,9
dibidendado,11,11
dibidendo,9,9
dibinidad,9,9
dibino,6,6
dibisor,7,7
dibisyon,8,8
diborsiyada,11,11
diborsiyado,11,11
diborsiyo,9,9
diborsiyuhan,12,12
diborsiyuhin,12,12
diborsyada,10,10
diborsyado,10,10
diborsyo,8,8
diborsyuhan,11,11
diborsyuhin,11,11
dibu,4,4
dibuhante,9,9
dibuhayin,9,9
dibuho,6,6
dibuhuhan,9,9
dibutante,9,9
didal,5,5
dies,4,4
dieta,5,5
diga,4,4
digahan,7,7
dighal,6,6
dighalin,8,8
dighay,6,6
digkal,6,6
diglap,6,6
diglap-saligwil,14,15
digma,5,5
digmaan,7,7
digmain,7,7
dignidad,8,8
dignitaryo,10,10
digri,5,5
dihado,6,6
dihayin,7,7
dihestiyon,10,10
dihutukin,9,9
diigkasin,9,9
diin,4,4
diinan,6,6
diit,4,4
diitan,6,6
dikasanlingan,13,13
dikatumbas,10,10
dikatumbasan,12,12
dikay,5,5
dikdik,6,6
dikdikan,8,8
dike,4,4
dikin,5,5
dikit,5,5
dikit-dikit,10,11
dikitan,7,7
dikiya,6,6
diklap,6,6
diko,4,4
dikoy,5,5
diksiyon,8,8
diksiyunarista,14,14
diksiyunaryo,12,12
diksyon,7,7
diksyunarista,13,13
diksyunaryo,11,11
dikta,5,5
diktador,8,8
diktahan,8,8
diktatoryal,11,11
dikya,5,5
dila,4,4
dilaan,6,6
dilag,5,5
dilan,5,5
dilantal,8,8
dilantera,9,9
dilat,5,5
dilatan,7,7
dilaw,5,5
dilawan,7,7
dildil,6,6
dilema,6,6
dili,4,4
dili-dili,8,9
dili-dilihin,11,12
dili-diliryuhan,14,15
dilidili,8,8
dilidilihin,11,11
dilig,5,5
diligin,7,7
dilihensiya,11,11
dilikada,8,8
dilikadesa,10,10
dilikado,8,8
dilikas,7,7
dilim,5,5
diliman,7,7
dilimin,7,7
dilingkuwensiya,15,15
dilingkwente,12,12
dilingukwente,13,13
dilinyante,10,10
diliryo,7,7
dilis,5,5
dilman,6,6
dilubyo,7,7
dimahanag,9,9
dimakatunay,11,11
dimarim,7,7
dimensiyon,10,10
dimensyon,9,9
dimig,5,5
dimisyon,8,8
dimon,5,5
dimonyo,7,7
dimpol,6,6
din,3,3
dina,4,4
dinadapulak,11,11
dinagipik,9,9
dinaglat,8,8
dinaing,7,7
dinamika,8,8
dinamiko,8,8
dinamita,8,8
dinamitahin,11,11
dinamo,6,6
dinastia,8,8
dinastiya,9,9
dinding,7,7
dingal,6,6
dingalan,8,8
dingas,6,6
dingding,8,8
dingdingan,10,10
dinggin,7,7
dingig,6,6
dini,4,4
dinig,5,5
dinuguan,8,8
dinulang,8,8
dinurog,7,7
Dios,4,4
diosa,5,5
diosesis,8,8
dip,3,3
dipa,4,4
dipagkatugma,12,12
dipahin,7,7
diperensiya,11,11
diperensya,10,10
diploma,7,7
diplomasya,10,10
diplomat,8,8
diplomatiko,11,11
dipsomania,10,10
dipsomaniya,11,11
dipsomanya,10,10
dipterya,8,8
diptonggo,9,9
dipusyon,8,8
diputado,8,8
dira,4,4
dirain,6,6
direksiyon,10,10
direkta,7,7
direktiba,9,9
direkto,7,7
direktor,8,8
direktoryo,10,10
diri,4,4
diringgin,9,9
disaluyan,9,9
disapinado,10,10
disaprobahan,12,12
disapyo,7,7
disareglado,11,11
disbentaha,10,10
diseksiyon,10,10
diseksyon,9,9
disembarke,10,10
diseminasyon,12,12
disensaryo,10,10
disensiya,9,9
disenso,7,7
disente,7,7
disenteria,10,10
disenterya,10,10
disenyo,7,7
disertasyon,11,11
disesperada,11,11
disesperado,11,11
disesperasyon,13,13
disetso,7,7
disgaste,8,8
disgrasya,9,9
disgrasyada,11,11
disgrasyado,11,11
disgustado,10,10
disgusto,8,8
disidensiya,11,11
disidente,9,9
disidido,8,8
disidihin,9,9
disilusyon,10,10
disimpeksyon,12,12
disimpekta,10,10
disimpektado,12,12
disimpektahan,13,13
disimpektahin,13,13
disimpektant,12,12
disimpektante,13,13
disimulado,10,10
disimulahin,11,11
disin,5,5
disingkad,9,9
disinteresado,13,13
disinteria,10,10
disinteriya,11,11
disintirya,10,10
disintonado,11,11
disiotso,8,8
disipado,8,8
disiplin,8,8
disiplina,9,9
disiplinado,11,11
disiplinahin,12,12
disipulo,8,8
disiseis,8,8
disisyon,8,8
disisyunan,10,10
diskarga,8,8
diskargahan,11,11
diskargahin,11,11
diskargo,8,8
diskaril,8,8
disko,5,5
diskompasado,12,12
diskompiyado,12,12
diskontento,11,11
diskresyon,10,10
diskriminasyon,14,14
diskripsiyon,12,12
diskubrihin,11,11
diskumpyansa,12,12
diskurso,8,8
diskusyon,9,9
diskutihin,10,10
diskuwento,10,10
diskuwentuhan,13,13
dislokasyon,11,11
dismaya,7,7
dismayahin,10,10
dismenorea,10,10
dismisal,8,8
dismisin,8,8
disordenado,11,11
disorganisado,13,13
disorganisahin,14,14
disorganisasyon,15,15
dispalkador,11,11
dispalko,8,8
dispalkuhin,11,11
disparate,9,9
dispatsado,10,10
dispatsador,11,11
dispatsadora,12,12
dispatsahin,11,11
dispatso,8,8
dispedida,9,9
dispensa,8,8
dispensasyon,12,12
dispepsiya,10,10
disperensiya,12,12
dispertador,11,11
dispigurado,11,11
disposisyon,11,11
dispras,7,7
Disprosyum,10,10
dispuwesto,10,10
distansiya,10,10
disterado,9,9
distilada,9,9
distilador,10,10
distilahin,10,10
distilasyon,11,11
distileriya,11,11
distilerya,10,10
distinado,9,9
distinasyon,11,11
distinggihin,12,12
distino,7,7
distinsiyon,11,11
distiyero,9,9
distornilyador,14,14
distraksiyon,12,12
distribuidor,12,12
distribusyon,12,12
distribyutor,12,12
distrito,8,8
distruksiyon,12,12
distrungkado,12,12
distrungkahin,13,13
disturnilyador,14,14
Disyembre,9,9
disyerto,8,8
dita,4,4
ditaghayin,10,10
ditdit,6,6
ditensiyon,10,10
ditinihin,9,9
ditiran,7,7
dito,4,4
ditse,5,5
ditso,5,5
ditunayin,9,9
ditur,5,5
diwa,4,4
diwara,6,6
diwasa,6,6
diwata,6,6
diyabelin,9,9
diyabetes,9,9
diyabetiko,10,10
diyabetis,9,9
diyablo,7,7
diyaboliko,10,10
diyadema,8,8
diyagnosis,10,10
diyagnostiko,12,12
diyak,5,5
diyaket,7,7
diyakin,7,7
diyakonesa,10,10
diyakonisa,10,10
diyakono,8,8
diyalektika,11,11
diyalektiko,11,11
diyalekto,9,9
diyalogo,8,8
diyam,5,5
diyamante,9,9
diyambori,9,9
diyametro,9,9
diyan,5,5
diyana,6,6
diyangket,9,9
diyanitor,9,9
diyarea,7,7
diyari,6,6
diyariya,8,8
diyaryo,7,7
diyas,5,5
diyastem,8,8
diyastropism,12,12
diyata,6,6
diyatomea,9,9
diyenereytor,12,12
diyes,5,5
diyeta,6,6
diyetahin,9,9
diyim,5,5
diyip,5,5
diyipni,7,7
diyoker,7,7
diyolin,7,7
diyorita,8,8
Diyos,5,5
diyosa,6,6
diyosesis,9,9
diyunyor,8,8
diyus,5,5
diyus-diyusan,12,13
diyusin,7,7
do,2,2
doblado,7,7
doble,5,5
doble-baba,9,10
doble-kara,9,10
doble-talim,10,11
doblihin,8,8
dogma,5,5
dogmatik,8,8
dogmatiko,9,9
doktor,6,6
doktora,7,7
doktorin,8,8
doktrina,8,8
dokumentado,11,11
dokumento,9,9
dolar,5,5
dolerita,8,8
dolomita,8,8
dolontas,8,8
dolorosa,8,8
doloroso,8,8
dolyar,6,6
domador,7,7
domestik,8,8
dominado,8,8
dominahan,9,9
dominahin,9,9
dominante,9,9
dominasyon,10,10
Dominiko,8,8
domino,6,6
don,3,3
donador,7,7
donasyon,8,8
donat,5,5
donor,5,5
donselya,8,8
donya,5,5
dool,4,4
doon,4,4
doong,5,5
dorado,6,6
dormitoryana,12,12
dormitoryano,12,12
dormitoryo,10,10
dos,3,3
dose,4,4
dose-dosena,10,11
dosena,6,6
dosenahin,9,9
dosis,5,5
dosyentos,9,9
dote,4,4
doyli,5,5
draga,5,5
dragahin,8,8
dragon,6,6
dram,4,4
drama,5,5
dramatik,8,8
dramatika,9,9
dramatisasyon,13,13
dramaturgo,10,10
drastik,7,7
drastiko,8,8
dril,4,4
drowing,7,7
drowingan,9,9
drowingin,9,9
duak,4,4
dual,4,4
dubdob,6,6
dubduban,8,8
duble,5,5
dubli,5,5
dublihin,8,8
duda,4,4
dudoso,6,6
duelista,8,8
duelo,5,5
duende,6,6
dueto,5,5
duetuhan,8,8
dugo,4,4
dugong-mahal,11,12
dugong-marangal,14,15
dugso,5,5
dugsong,7,7
dugtong,7,7
dugtung-dugtong,14,15
dugtungan,9,9
dugu-duguan,10,11
duguan,6,6
duguin,6,6
duhagi,6,6
duhagihin,9,9
duhakay,7,7
duhandas,8,8
duhapang,8,8
duhapangin,10,10
duhat,5,5
duhat-duhatan,12,13
duhay,5,5
duhol,5,5
duit,4,4
duitin,6,6
dukal,5,5
dukal-dukal,10,11
dukalin,7,7
dukdok,6,6
duke,4,4
dukesa,6,6
dukha,5,5
dukhang-dukha,12,13
dukit,5,5
dukit-dukit,10,11
dukitin,7,7
duklay,6,6
duklayin,8,8
dukot,5,5
dukumentado,11,11
dukutan,7,7
dukutin,7,7
dukwang,7,7
dukwangin,9,9
dula,4,4
dulaan,6,6
dulain,6,6
dulang,6,6
dulangan,8,8
dulas,5,5
dulay,5,5
duldol,6,6
duldulan,8,8
duling,6,6
dulingas,8,8
dulis,5,5
dulit,5,5
dulo,4,4
dulos,5,5
dulot,5,5
dulse,5,5
dulsera,7,7
dulugan,7,7
duluhan,7,7
dulutan,7,7
dumaan,6,6
dumabog,7,7
dumagan,7,7
dumagil,7,7
dumagit,7,7
dumagok,7,7
dumagsa,7,7
dumagundong,11,11
dumahak,7,7
dumaig,6,6
dumaing,7,7
dumais,6,6
dumaiti,7,7
dumakila,8,8
dumakip,7,7
dumakma,7,7
dumal,5,5
dumalaga,8,8
dumalang,8,8
dumalangin,10,10
dumalas,7,7
dumalaw,7,7
dumaldal,8,8
dumale,6,6
dumali,6,6
dumalisay,9,9
dumalisdis,10,10
dumalo,6,6
dumaloy,7,7
dumaluhong,10,10
dumama,6,6
dumamay,7,7
dumamba,7,7
dumambong,9,9
dumami,6,6
dumampi,7,7
dumampot,8,8
dumanak,7,7
dumanas,7,7
dumangkal,9,9
dumantay,8,8
dumaong,7,7
dumapa,6,6
dumaplas,8,8
dumaplis,8,8
dumapo,6,6
dumarag,7,7
dumaras,7,7
dumasig,7,7
dumaskol,8,8
dumaskul-daskol,14,15
dumat,5,5
dumatal,7,7
dumating,8,8
dumawi,6,6
dumaya,6,6
dumayal,7,7
dumayo,6,6
dumbusan,8,8
dumeklara,9,9
dumhan,6,6
dumi,4,4
dumibuho,8,8
dumiga,6,6
dumighal,8,8
dumighay,8,8
dumihan,7,7
dumiin,6,6
dumiit,6,6
dumikdik,8,8
dumikit,7,7
dumilat,7,7
dumilim,7,7
dumimi,6,6
dumimol,7,7
duminado,8,8
duminahan,9,9
duminante,9,9
duminasyon,10,10
dumingas,8,8
duminig,7,7
dumipa,6,6
dumirihi,8,8
dumisimula,10,10
dumisiplina,11,11
dumiskubre,10,10
dumiskurso,10,10
dumispalko,10,10
dumito,6,6
dumiyos,7,7
dumog,5,5
dumomina,8,8
dumpilas,8,8
dumugin,7,7
dumugo,6,6
dumuhapang,10,10
dumukal,7,7
dumukit,7,7
dumukot,7,7
dumukwang,9,9
dumulas,7,7
dumulog,7,7
dumumi,6,6
dumumog,7,7
dumungaw,8,8
dumunggol,9,9
dumunghal,9,9
dumungis,8,8
dumunong,8,8
dumuong,7,7
dumupok,7,7
dumura,6,6
dumurog,7,7
dumusta,7,7
dumutdot,8,8
dumuwal,7,7
duna,4,4
dungaw,6,6
dungawin,8,8
dunggil,7,7
dunggit,7,7
dunggol,7,7
dunggot,7,7
dunghal,7,7
dungis,6,6
dungisan,8,8
dungkal,7,7
dungo,5,5
dungon,6,6
dunong,6,6
duo,3,3
duol,4,4
duong,5,5
duop,4,4
dupikal,7,7
dupil,5,5
dupilas,7,7
dupleks,7,7
duplikado,9,9
duplikador,10,10
duplikahin,10,10
dupliket,8,8
dupliketin,10,10
dupok,5,5
dupong,6,6
dupungan,8,8
dura,4,4
duraan,6,6
durado,6,6
duraduhin,9,9
duran,5,5
durian,6,6
duro,4,4
durog,5,5
duruan,6,6
durugin,7,7
duruin,6,6
durungawan,10,10
duryan,6,6
dusa,4,4
dusdos,6,6
dusena,6,6
dusing,6,6
dusta,5,5
dustain,7,7
Duta,4,4
dutain,6,6
dutdot,6,6
dutdutin,8,8
dutsa,5,5
duungan,7,7
duwag,5,5
duwak,5,5
duwal,5,5
duwelista,9,9
duwelo,6,6
duwende,7,7
duweto,6,6
duwit,5,5
duwo,4,4
duyan,5,5
duyo,4,4
duyog,5,5
duyong,6,6
dyabetes,8,8
dyas,4,4
dyim,4,4
dyimnasyum,10,10
dyimnesyum,10,10
dyip,4,4
dyipni,6,6
dyoker,6,6
dyul,4,4
dyus,4,4
ebakwasyon,10,10
ebakwet,7,7
ebakwetan,9,9
ebangheliko,11,11
ebanghelista,12,12
Ebanghelyo,10,10
ebano,5,5
ebaporada,9,9
ebaporasyon,11,11
ebidensiya,10,10
ebidente,8,8
ebolusyon,9,9
eboni,5,5
edad,4,4
edema,5,5
Eden,4,4
edipisyo,8,8
edisyon,7,7
editor,6,6
editoryal,9,9
edukada,7,7
edukado,7,7
edukasyon,9,9
edukasyonal,11,11
edukesyonal,11,11
Ee,2,2
ego,3,3
egoismo,7,7
egoista,7,7
egotismo,8,8
egotista,8,8
ehe,3,3
ehekusyon,9,9
ehekutibo,9,9
ehekutor,8,8
ehemplar,8,8
ehemplo,7,7
ehersisyo,9,9
Ehipsiya,8,8
Ehipsiyo,8,8
Ehipto,6,6
ekilibrio,9,9
ekinoksiyo,10,10
ekipahe,7,7
ekipo,5,5
ekis,4,4
ekisan,6,6
eklesiyastiko,13,13
eklesyastiko,12,12
eklipse,7,7
eklodyayt,9,9
eko,3,3
ekolohiya,9,9
ekonomi,7,7
ekonomik,8,8
ekonomika,9,9
ekonomikal,10,10
ekonomiko,9,9
ekonomiks,9,9
ekonomist,9,9
ekonomista,10,10
ekonomiya,9,9
eks,3,3
eksaherado,10,10
eksaherasyon,12,12
eksakto,7,7
eksamen,7,7
eksaminado,10,10
eksaminador,11,11
eksaminin,9,9
eksema,6,6
eksemsiyon,10,10
eksemsyon,9,9
eksemted,8,8
eksena,6,6
eksensiyon,10,10
eksento,7,7
eksepsiyon,10,10
eksepsyon,9,9
ekses,5,5
ekseso,6,6
eksibisyon,10,10
eksibit,7,7
eksklamasyon,12,12
eksklusibo,10,10
ekskomulgado,12,12
ekskomulgahin,13,13
ekskomulgasyon,14,14
ekskomunikado,13,13
ekskomunikesyon,15,15
ekskomuniyon,12,12
ekskuriyonista,14,14
ekskursiyon,11,11
eksorsismo,10,10
ekspedisyon,11,11
ekspektorante,13,13
eksperiment,11,11
eksperimental,13,13
eksperimento,12,12
ekspert,7,7
eksperto,8,8
eksperyensiya,13,13
eksplanasyon,12,12
eksplorador,11,11
eksplorahin,11,11
eksplorer,9,9
eksplosib,9,9
eksplosibo,10,10
eksplosyon,10,10
eksplotahin,11,11
eksplotasyon,12,12
eksponente,10,10
eksport,7,7
eksportasyon,12,12
eksposisyon,11,11
ekspres,7,7
ekspresyon,10,10
ekspulsiyon,11,11
eksrey,6,6
eksreyin,8,8
ekstasi,7,7
ekstensiyon,11,11
eksterna,8,8
eksterno,8,8
eksteryor,9,9
ekstorsiyon,11,11
ekstra,6,6
ekstrabagansa,13,13
ekstrabagante,13,13
ekstradisyon,12,12
ekstraksiyon,12,12
ekstrakto,9,9
ekstrakurikular,15,15
ekstranghera,12,12
ekstranghero,12,12
ekstraordinaryo,15,15
Ekstremaunsiyon,15,15
ektarya,7,7
ekuwador,8,8
ekuwasyon,9,9
ekwador,7,7
ekwasyon,8,8
elaborasyon,11,11
elado,5,5
eladuhin,8,8
elastiko,8,8
elebeytor,9,9
elegansiya,10,10
elegansya,9,9
elegante,8,8
eleksiyon,9,9
elektor,7,7
elektrika,9,9
elektrisidad,12,12
elektrisista,12,12
elektronika,11,11
elektroniks,11,11
elementarya,11,11
elemento,8,8
elepante,8,8
eletrisyan,10,10
eletso,6,6
eliminado,9,9
eliminasyon,11,11
elise,5,5
elokusyon,9,9
elokwensiya,11,11
elokwensya,10,10
elokwente,9,9
embahada,8,8
embahador,9,9
embahadora,10,10
embalsamado,11,11
embalsamador,12,12
embalsamahin,12,12
embalsamuhin,12,12
embargado,9,9
embargo,7,7
embarguhin,10,10
embarkasyon,11,11
embes,5,5
embestidura,11,11
emblem,6,6
emblema,7,7
emblematiko,11,11
embolsado,9,9
embolsahan,10,10
embornal,8,8
embudo,6,6
emburnal,8,8
embutido,8,8
emerhensiya,11,11
emigrant,8,8
emigrante,9,9
emigrasyon,10,10
emisaryo,8,8
emosyon,7,7
emosyonal,9,9
empake,6,6
empakihin,9,9
empanada,8,8
empasis,7,7
empatsado,9,9
empatso,7,7
empenyo,7,7
emperador,9,9
emperatris,10,10
emperdible,10,10
empermeriya,11,11
emperyo,7,7
emplasto,8,8
empleada,8,8
empleado,8,8
empleo,6,6
empleyo,7,7
emporyo,7,7
empresaryo,10,10
emulsiyon,9,9
emulsyon,8,8
enamel,6,6
enamelahan,10,10
enamorada,9,9
enamorado,9,9
endemiko,8,8
endorso,7,7
endoso,6,6
enema,5,5
enerhia,7,7
enerhiya,8,8
Enero,5,5
eng-eng,6,7
engganyo,8,8
enggaste,8,8
enggranahe,10,10
enggrande,9,9
engkahe,7,7
engkantada,10,10
engkantado,10,10
engkantador,11,11
engkantadora,12,12
engkanto,8,8
engkantuhin,11,11
engkargada,10,10
engkargado,10,10
engkargo,8,8
engkarnasyon,12,12
engkuwentro,11,11
enigma,6,6
enkahe,6,6
enkantada,9,9
enkantado,9,9
enkanto,7,7
enkargada,9,9
enkargado,9,9
enkargo,7,7
enkarnasyon,11,11
enkuwentro,10,10
ensalada,8,8
ensayado,8,8
ensaymada,9,9
ensayo,6,6
ensayuhin,9,9
ensemada,8,8
ensepalitis,11,11
ensiklopedya,12,12
Ensteinyum,10,10
entablado,9,9
entendido,9,9
entero,6,6
entiyero,8,8
entonasyon,10,10
entonses,8,8
entrada,7,7
entreakto,9,9
entrega,7,7
entregado,9,9
entremes,8,8
entremetida,11,11
entremetido,11,11
entrepanyo,10,10
entresuwelo,11,11
entreswelo,10,10
entsupe,7,7
eoseno,6,6
epeirohenetiko,14,14
epekto,6,6
epidemik,8,8
epidemiko,9,9
epidemya,8,8
epidota,7,7
epigrama,8,8
epika,5,5
epiko,5,5
epikureo,8,8
epilepsiya,10,10
epilepsya,9,9
epileptik,9,9
epileptiko,10,10
epilogo,7,7
Epipania,8,8
Epipaniya,9,9
Epipanyia,9,9
episkopado,10,10
episkopal,9,9
episodyo,8,8
epistola,8,8
epitome,7,7
epok,4,4
epoka,5,5
epron,5,5
erata,5,5
eratik,6,6
eratiko,7,7
Erbiyum,7,7
erbularyo,9,9
erehe,5,5
erehiya,7,7
ereser,6,6
ereyser,7,7
ergi,4,4
erisipela,9,9
ermeyl,6,6
ermita,6,6
ermitanyo,9,9
erodrom,7,7
eronautika,10,10
eroplano,8,8
eror,4,4
erosyon,7,7
erport,6,6
ersisyo,7,7
eruplano,8,8
erupsiyon,9,9
erupsyon,8,8
escoriya,8,8
esena,5,5
esensiya,8,8
esensiyal,9,9
eskabetse,9,9
eskala,6,6
eskandalo,9,9
eskandalosa,11,11
eskaparate,10,10
eskapularyo,11,11
eskarlata,9,9
eskayola,8,8
eskilada,8,8
eskina,6,6
eskinita,8,8
eskirol,7,7
esklamasyon,11,11
eskoba,6,6
eskolar,7,7
eskolta,7,7
eskombro,8,8
eskomulgado,11,11
eskomulgahin,12,12
eskomulgasyon,13,13
eskomunikado,12,12
eskomunikesyon,14,14
eskomuniyon,11,11
eskopeta,8,8
eskopetilya,11,11
eskorbuto,9,9
eskorpiyon,10,10
Eskoses,7,7
Eskosesa,8,8
eskotada,8,8
eskotadura,10,10
eskribania,10,10
eskribaniya,11,11
eskribano,9,9
eskribyente,11,11
eskrima,7,7
eskritoryo,10,10
Eskritura,9,9
eskrutinyo,10,10
eskudero,8,8
eskudo,6,6
eskuisto,8,8
eskuistoso,10,10
eskultor,8,8
eskultura,9,9
eskupidor,9,9
eskursiyon,10,10
eskursiyunista,14,14
eskursyon,9,9
eskursyonista,13,13
eskuwadra,9,9
eskuwadron,10,10
eskuwala,8,8
eskuwela,8,8
eskuwelahan,11,11
eskwela,7,7
esmalte,7,7
esmeralda,9,9
esopago,7,7
espada,6,6
Espanya,7,7
Espanyol,8,8
Espanyola,9,9
esparago,8,8
espedisyon,10,10
espekulasyon,12,12
esperansa,9,9
esperiment,10,10
esperimental,12,12
esperimentuhan,14,14
esperma,7,7
esperto,7,7
esperyensahin,13,13
esperyensiya,12,12
esperyensya,11,11
espesimen,9,9
espesipikahin,13,13
espesipikasyon,14,14
espesipiko,10,10
espesyal,8,8
espesyalidad,12,12
espesyalin,10,10
espesyalisasyon,15,15
espesyalista,12,12
espiga,6,6
espina,6,6
espinaka,8,8
espiritismo,11,11
espiritista,11,11
espiritu,8,8
espirituwal,11,11
espiritwal,10,10
espiya,6,6
espiyahan,9,9
espiyonahe,10,10
esplorador,10,10
esplorahin,10,10
esplorer,8,8
esplosyon,9,9
esplotahin,10,10
esplotasyon,11,11
esponente,9,9
espongha,8,8
esponghada,10,10
esponghado,10,10
esponghoso,10,10
esponsales,10,10
esporadiko,10,10
esportasyon,11,11
esposa,6,6
esposisyon,10,10
esposo,6,6
espouma,7,7
espres,6,6
espresyon,9,9
espulsyon,9,9
espuwela,8,8
espuwelas,9,9
estabilidad,11,11
estable,7,7
estadista,9,9
estadistika,11,11
estado,6,6
estadyo,7,7
estadyum,8,8
estaka,6,6
estambre,8,8
estampa,7,7
estampita,9,9
estandarte,10,10
estangkado,10,10
estante,7,7
estanyador,10,10
estanyo,7,7
estapa,6,6
estapador,9,9
Estasyon,8,8
estatuwa,8,8
estatwa,7,7
este,4,4
estela,6,6
estenograpa,11,11
estenograper,12,12
estenograpo,11,11
estenograpyahin,15,15
estenopgrapia,13,13
estenopgrapya,13,13
estensyon,9,9
estereo,7,7
esteril,7,7
